1960-09-03,661,7
1997-09-27,1178,3
1997-10-04,1169,4
1997-10-11,1167,3
1997-10-18,1171,1
1997-10-25,1154,4
1997-11-01,1187,4
1997-11-08,1164,2
1997-11-15,1173,2
1997-11-22,1142,2
1997-11-29,1133,2
1997-12-06,1206,4
1997-12-13,1207,2
1997-12-20,1221,4
1997-12-27,1220,1
1998-01-03,1206,2
1998-01-10,1200,1
1998-01-17,1217,3
1998-01-24,1217,3
1998-01-31,1229,4
1998-02-07,1237,4
1998-02-14,1156,5
1998-02-21,1203,3
1998-02-28,1155,4
1998-03-07,1165,4
1998-03-14,1165,1
1998-03-21,1167,3
1998-03-28,1155,5
1998-04-04,1155,0
1998-04-11,1160,4
1998-04-18,1162,2
1998-04-25,1144,1
1998-05-02,1146,4
1998-05-09,1139,2
1998-05-16,1169,1
1998-05-23,1133,6
1998-05-30,1180,3
1998-06-06,1180,1
1998-06-13,1202,3
1998-06-20,1173,3
1998-06-27,1174,3
1998-07-04,1180,1
1998-07-11,1180,1
1998-07-18,1144,5
1998-07-25,1135,3
1998-08-01,1134,5
1998-08-08,1155,3
1998-08-15,1155,3
1998-08-22,1040,3
1998-08-29,1114,2
1998-09-05,1064,4
1998-09-12,1007,4
1998-09-19,1044,3
1998-09-26,1040,2
1998-10-03,948,4
1998-10-10,957,3
1998-10-17,953,2
1998-10-24,924,3
1998-10-31,920,1
1998-11-07,930,2
1998-11-14,963,5
1998-11-21,964,3
1998-11-28,959,2
1998-12-05,1067,17
1998-12-12,1045,4
1998-12-19,1053,2
1998-12-26,1069,6
1999-01-02,1057,4
1999-01-09,1053,1
1999-01-16,1086,3
1999-01-23,1108,7
1999-01-30,1058,3
1999-02-06,1032,3
1999-02-13,1013,3
1999-02-20,1012,6
1999-02-27,1013,5
1999-03-06,1004,3
1999-03-13,984,5
1999-03-20,953,3
1999-03-27,948,3
1999-04-03,940,2
1999-04-10,949,2
1999-04-17,931,5
1999-04-24,946,4
1999-05-01,1006,5
1999-05-08,1003,4
1999-05-15,1042,3
1999-05-22,1041,4
1999-05-29,1033,3
1999-06-05,1024,3
1999-06-12,1003,4
1999-06-19,994,3
1999-06-26,1016,4
1999-07-03,974,4
1999-07-10,979,1
1999-07-17,977,3
1999-07-24,971,4
1999-07-31,955,3
1999-08-07,936,4
1999-08-14,946,3
1999-08-21,983,7
1999-08-28,987,2
1999-09-04,995,4
1999-09-11,977,3
1999-09-18,994,3
1999-09-25,1010,3
1999-10-02,1028,7
1999-10-09,996,3
1999-10-16,987,3
1999-10-23,1006,4
1999-10-30,1005,1
1999-11-06,1006,1
1999-11-13,1016,2
1999-11-20,1027,5
1999-11-27,1013,4
1999-12-04,1001,4
1999-12-11,1017,7
1999-12-18,1047,5
1999-12-25,1042,3
2000-01-01,1004,2
2000-01-08,961,4
2000-01-15,1064,5
2000-01-22,1102,5
2000-01-29,1104,1
2000-02-05,1067,6
2000-02-12,1069,6
2000-02-19,1085,2
2000-02-26,1071,4
2000-03-04,1087,1
2000-03-11,1074,4
2000-03-18,1062,2
2000-03-25,1075,3
2000-04-01,1086,1
2000-04-08,1142,4
2000-04-15,1145,2
2000-04-22,1137,3
2000-04-29,1134,3
2000-05-06,1109,4
2000-05-13,1121,2
2000-05-20,1114,4
2000-05-27,1078,3
2000-06-03,1085,4
2000-06-10,1083,3
2000-06-17,1091,4
2000-06-24,1076,2
2000-07-01,1169,2
2000-07-08,1180,4
2000-07-15,1088,3
2000-07-22,1034,2
2000-07-29,973,4
2000-08-05,1014,4
2000-08-12,1012,2
2000-08-19,944,3
2000-08-26,901,5
2000-09-02,887,2
2000-09-09,880,2
2000-09-16,869,2
2000-09-23,817,4
2000-09-30,794,1
2000-10-07,728,5
2000-10-14,648,4
2000-10-21,892,3
2000-10-28,841,3
2000-11-04,787,2
2000-11-11,737,3
2000-11-18,699,2
2000-11-25,656,4
2000-12-02,649,2
2000-12-09,629,3
2000-12-16,600,5
2000-12-23,583,3
2000-12-30,569,4
2001-01-06,587,3
2001-01-13,1017,1
2001-01-20,592,6
2001-01-27,623,2
2001-02-03,626,3
2001-02-10,591,5
2001-02-17,599,3
2001-02-24,618,3
2001-03-03,649,2
2001-03-10,686,2
2001-03-17,667,3
2001-03-24,615,4
2001-03-31,590,3
2001-04-07,559,5
2001-04-14,559,4
2001-04-21,552,3
2001-04-28,535,4
2001-05-05,513,3
2001-05-12,539,2
2001-05-19,556,4
2001-05-26,582,1
2001-06-02,576,3
2001-06-09,589,2
2001-06-16,608,4
2001-06-23,553,5
2001-06-30,501,6
2001-07-07,472,5
2001-07-14,464,3
2001-07-21,492,2
2001-07-28,531,1
2001-08-04,520,5
2001-08-11,549,1
2001-08-18,538,5
2001-08-25,554,4
2001-09-01,552,3
2001-09-08,576,1
2001-09-15,565,4
2001-09-22,579,4
2001-09-29,573,5
2001-10-06,601,3
2001-10-13,566,4
2001-10-20,603,2
2001-10-27,558,5
2001-11-03,578,5
2001-11-10,625,4
2001-11-17,634,3
2001-11-24,625,4
2001-12-01,601,4
2001-12-08,583,4
2001-12-15,586,4
2001-12-22,595,2
2001-12-29,591,3
2002-01-05,617,3
2002-01-12,696,3
2002-01-19,687,3
2002-01-26,677,2
2002-02-02,669,3
2002-02-09,669,5
2002-02-16,642,3
2002-02-23,569,6
2002-03-02,599,5
2002-03-09,595,3
2002-03-16,615,2
2002-03-23,608,3
2002-03-30,617,4
2002-04-06,546,7
2002-04-13,561,2
2002-04-20,595,2
2002-04-27,576,4
2002-05-04,561,3
2002-05-11,517,4
2002-05-18,515,3
2002-05-25,528,3
2002-06-01,544,4
2002-06-08,562,2
2002-06-15,591,2
2002-06-22,595,3
2002-06-29,593,3
2002-07-06,608,2
2002-07-13,586,4
2002-07-20,595,3
2002-07-27,574,3
2002-08-03,581,5
2002-08-10,601,2
2002-08-17,561,4
2002-08-24,551,3
2002-08-31,609,2
2002-09-07,528,5
2002-09-14,532,5
2002-09-21,551,4
2002-09-28,527,5
2002-10-05,549,2
2002-10-12,532,5
2002-10-19,527,2
2002-10-26,554,1
2002-11-02,543,3
2002-11-09,525,6
2002-11-16,509,4
2002-11-23,519,3
2002-11-30,514,2
2002-12-07,517,2
2002-12-14,502,5
2002-12-21,511,3
2002-12-28,471,5
2003-01-04,488,3
2003-01-11,525,1
2003-01-18,567,2
2003-01-25,480,8
2003-02-01,501,2
2003-02-08,503,4
2003-02-15,535,3
2003-02-22,542,3
2003-03-01,543,3
2003-03-08,567,3
2003-03-15,519,5
2003-03-22,525,3
2003-03-29,518,4
2003-04-05,528,2
2003-04-12,523,2
2003-04-19,508,4
2003-04-26,511,3
2003-05-03,519,3
2003-05-10,518,3
2003-05-17,514,4
2003-05-24,541,3
2003-05-31,508,5
2003-06-07,531,3
2003-06-14,559,1
2003-06-21,547,4
2003-06-28,500,7
2003-07-05,511,3
2003-07-12,505,3
2003-07-19,530,2
2003-07-26,534,3
2003-08-02,566,2
2003-08-09,514,4
2003-08-16,540,3
2003-08-23,549,3
2003-08-30,562,3
2003-09-06,584,2
2003-09-13,585,2
2003-09-20,571,3
2003-09-27,580,3
2003-10-04,579,3
2003-10-11,584,5
2003-10-18,583,3
2003-10-25,586,3
2003-11-01,601,3
2003-11-08,601,3
2003-11-15,549,6
2003-11-22,560,3
2003-11-29,560,3
2003-12-06,566,3
2003-12-13,584,4
2003-12-20,574,2
2003-12-27,595,3
2004-01-03,560,4
2004-01-10,645,2
2004-01-17,685,3
2004-01-24,678,4
2004-01-31,676,3
2004-02-07,595,5
2004-02-14,667,1
2004-02-21,690,3
2004-02-28,624,4
2004-03-06,588,4
2004-03-13,604,2
2004-03-20,611,1
2004-03-27,584,6
2004-04-03,565,4
2004-04-10,570,3
2004-04-17,612,2
2004-04-24,617,3
2004-05-01,634,2
2004-05-08,624,3
2004-05-15,640,2
2004-05-22,660,2
2004-05-29,633,4
2004-06-05,645,5
2004-06-12,562,5
2004-06-19,545,4
2004-06-26,587,4
2004-07-03,547,6
2004-07-10,520,4
2004-07-17,514,5
2004-07-24,537,2
2004-07-31,557,3
2004-08-07,557,3
2004-08-14,532,4
2004-08-21,550,2
2004-08-28,566,2
2004-09-04,594,2
2004-09-11,593,2
2004-09-18,611,3
2004-09-25,608,3
2004-10-02,612,2
2004-10-09,610,3
2004-10-16,629,2
2004-10-23,599,4
2004-10-30,565,5
2004-11-06,557,6
2004-11-13,524,5
2004-11-20,520,4
2004-11-27,531,3
2004-12-04,476,3
2004-12-11,471,4
2004-12-18,477,3
2004-12-25,419,7
2005-01-01,457,3
2005-01-08,506,2
2005-01-15,553,1
2005-01-22,549,4
2005-01-29,513,6
2005-02-05,501,6
2005-02-12,464,4
2005-02-19,485,3
2005-02-26,512,4
2005-03-05,508,3
2005-03-12,551,3
2005-03-19,576,2
2005-03-26,581,4
2005-04-02,583,4
2005-04-09,581,4
2005-04-16,548,3
2005-04-23,564,3
2005-04-30,550,5
2005-05-07,559,3
2005-05-14,572,3
2005-05-21,583,3
2005-05-28,615,2
2005-06-04,582,6
2005-06-11,628,2
2005-06-18,655,3
2005-06-25,593,7
2005-07-02,557,4
2005-07-09,555,3
2005-07-16,559,2
2005-07-23,573,2
2005-07-30,610,1
2005-08-06,611,5
2005-08-13,631,3
2005-08-20,655,4
2005-08-27,628,3
2005-09-03,590,5
2005-09-10,631,3
2005-09-17,667,4
2005-09-24,663,4
2005-10-01,660,4
2005-10-08,628,4
2005-10-15,623,3
2005-10-22,619,2
2005-10-29,591,5
2005-11-05,549,4
2005-11-12,563,1
2005-11-19,569,3
2005-11-26,590,3
2005-12-03,593,3
2005-12-10,596,2
2005-12-17,563,3
2005-12-24,583,4
2005-12-31,594,4
2006-01-07,639,3
2006-01-14,701,4
2006-01-21,736,3
2006-01-28,698,5
2006-02-04,691,2
2006-02-11,612,6
2006-02-18,671,4
2006-02-25,691,4
2006-03-04,723,2
2006-03-11,716,4
2006-03-18,694,3
2006-03-25,716,2
2006-04-01,687,3
2006-04-08,612,5
2006-04-15,652,0
2006-04-22,626,4
2006-04-29,631,2
2006-05-06,549,5
2006-05-13,557,3
2006-05-20,529,6
2006-05-27,519,5
2006-06-03,542,2
2006-06-10,525,6
2006-06-17,557,2
2006-06-24,552,3
2006-07-01,553,3
2006-07-08,546,3
2006-07-15,507,4
2006-07-22,542,1
2006-07-29,580,1
2006-08-05,578,4
2006-08-12,583,2
2006-08-19,612,5
2006-08-26,603,5
2006-09-02,586,4
2006-09-09,627,3
2006-09-16,647,3
2006-09-23,605,5
2006-09-30,613,4
2006-10-07,598,3
2006-10-14,584,4
2006-10-21,583,2
2006-10-28,616,1
2006-11-04,559,6
2006-11-11,521,4
2006-11-18,532,4
2006-11-25,528,4
2006-12-02,530,3
2006-12-09,535,3
2006-12-16,490,3
2006-12-23,504,2
2006-12-30,517,3
2007-01-06,564,3
2007-01-13,641,4
2007-01-20,673,3
2007-01-27,633,6
2007-02-03,658,3
2007-02-10,635,4
2007-02-17,654,3
2007-02-24,699,2
2007-03-03,716,2
2007-03-10,691,5
2007-03-17,699,4
2007-03-24,713,3
2007-03-31,686,4
2007-04-07,602,5
2007-04-14,580,4
2007-04-21,590,5
2007-04-28,587,3
2007-05-05,592,5
2007-05-12,555,4
2007-05-19,530,2
2007-05-26,558,2
2007-06-02,580,3
2007-06-09,525,5
2007-06-16,555,1
2007-06-23,539,6
2007-06-30,531,3
2007-07-07,503,5
2007-07-14,503,7
2007-07-21,549,3
2007-07-28,582,4
2007-08-04,560,5
2007-08-11,561,4
2007-08-18,567,3
2007-08-25,580,3
2007-09-01,555,4
2007-09-08,585,4
2007-09-15,619,4
2007-09-22,633,3
2007-09-29,595,5
2007-10-06,601,2
2007-10-13,567,5
2007-10-20,553,5
2007-10-27,583,5
2007-11-03,660,3
2007-11-10,652,3
2007-11-17,555,5
2007-11-24,534,3
2007-12-01,574,0
2007-12-08,577,3
2007-12-15,584,2
2007-12-22,609,3
2007-12-29,590,4
2008-01-05,610,4
2008-01-12,698,3
2008-01-19,712,4
2008-01-26,683,3
2008-02-02,720,1
2008-02-09,717,3
2008-02-16,713,2
2008-02-23,670,4
2008-03-01,700,2
2008-03-08,673,2
2008-03-15,650,5
2008-03-22,670,3
2008-03-29,685,2
2008-04-05,660,5
2008-04-12,652,4
2008-04-19,654,4
2008-04-26,644,8
2008-05-03,666,3
2008-05-10,651,3
2008-05-17,590,5
2008-05-24,599,3
2008-05-31,620,4
2008-06-07,521,6
2008-06-14,570,4
2008-06-21,543,5
2008-06-28,568,5
2008-07-05,464,7
2008-07-12,477,4
2008-07-19,553,4
2008-07-26,544,4
2008-08-02,536,4
2008-08-09,534,4
2008-08-16,523,3
2008-08-23,543,3
2008-08-30,538,4
2008-09-06,517,4
2008-09-13,524,5
2008-09-20,545,2
2008-09-27,529,6
2008-10-04,565,2
2008-10-11,544,3
2008-10-18,495,6
2008-10-25,505,5
2008-11-01,520,3
2008-11-08,532,2
2008-11-15,556,3
2008-11-22,509,5
2008-11-29,537,6
2008-12-06,559,5
2008-12-13,567,2
2008-12-20,578,6
2008-12-27,590,3
2009-01-03,575,5
2009-01-10,629,3
2009-01-17,660,2
2009-01-24,667,2
2009-01-31,691,2
2009-02-07,648,5
2009-02-14,635,4
2009-02-21,650,3
2009-02-28,661,3
2009-03-07,659,5
2009-03-14,664,1
2009-03-21,629,4
2009-03-28,634,5
2009-04-04,622,5
2009-04-11,642,3
2009-04-18,650,2
2009-04-25,635,4
2009-05-02,600,3
2009-05-09,621,2
2009-05-16,646,4
2009-05-23,624,6
2009-05-30,580,8
2009-06-06,572,8
2009-06-13,621,3
2009-06-20,700,5
2009-06-27,720,2
2009-07-04,687,4
2009-07-11,663,3
2009-07-18,659,4
2009-07-25,608,5
2009-08-01,634,4
2009-08-08,650,5
2009-08-15,663,2
2009-08-22,674,4
2009-08-29,664,4
2009-09-05,663,4
2009-09-12,614,6
2009-09-19,608,3
2009-09-26,622,3
2009-10-03,542,5
2009-10-10,567,4
2009-10-17,522,5
2009-10-24,483,5
2009-10-31,505,5
2009-11-07,512,5
2009-11-14,424,9
2009-11-21,485,7
2009-11-28,497,4
2009-12-05,523,3
2009-12-12,512,5
2009-12-19,551,2
2009-12-26,563,3
2010-01-02,569,4
2010-01-09,640,5
2010-01-16,679,2
2010-01-23,649,5
2010-01-30,684,3
2010-02-06,681,4
2010-02-13,702,3
2010-02-20,704,4
2010-02-27,678,3
2010-03-06,687,2
2010-03-13,692,3
2010-03-20,683,4
2010-03-27,701,5
2010-04-03,670,3
2010-04-10,677,2
2010-04-17,665,4
2010-04-24,646,4
2010-05-01,646,6
2010-05-08,665,4
2010-05-15,665,4
2010-05-22,599,6
2010-05-29,612,5
2010-06-05,595,4
2010-06-12,582,5
2010-06-19,591,5
2010-06-26,629,6
2010-07-03,618,4
2010-07-10,571,4
2010-07-17,620,5
2010-07-24,642,2
2010-07-31,641,5
2010-08-07,609,5
2010-08-14,589,5
2010-08-21,566,5
2010-08-28,581,4
2010-09-04,579,5
2010-09-11,569,3
2010-09-18,565,3
2010-09-25,522,4
2010-10-02,484,6
2010-10-09,475,6
2010-10-16,512,6
2010-10-23,500,7
2010-10-30,503,6
2010-11-06,536,5
2010-11-13,505,7
2010-11-20,492,8
2010-11-27,461,5
2010-12-04,504,3
2010-12-11,516,5
2010-12-18,527,7
2010-12-25,568,5
2011-01-01,575,3
2011-01-08,630,6
2011-01-15,690,1
2011-01-22,665,6
2011-01-29,587,6
2011-02-05,620,2
2011-02-12,637,2
2011-02-19,595,3
2011-02-26,536,6
2011-03-05,564,6
2011-03-12,583,4
2011-03-19,572,3
2011-03-26,584,3
2011-04-02,524,7
2011-04-09,557,6
2011-04-16,578,2
2011-04-23,605,5
2011-04-30,616,4
2011-05-07,636,3
2011-05-14,628,3
2011-05-21,579,7
2011-05-28,547,7
2011-06-04,602,4
2011-06-11,519,8
2011-06-18,562,7
2011-06-25,579,3
2011-07-02,615,4
2011-07-09,569,4
2011-07-16,554,4
2011-07-23,590,6
2011-07-30,569,3
2011-08-06,602,3
2011-08-13,592,6
2011-08-20,616,2
2011-08-27,591,3
2011-09-03,581,5
2011-09-10,583,2
2011-09-17,537,5
2011-09-24,577,5
2011-10-01,600,4
2011-10-08,625,1
2011-10-15,631,4
2011-10-22,654,2
2011-10-29,655,2
2011-11-05,651,4
2011-11-12,661,5
2011-11-19,694,3
2011-11-26,635,6
2011-12-03,622,8
2011-12-10,627,4
2011-12-17,676,4
2011-12-24,677,4
2011-12-31,666,4
2012-01-07,743,5
2012-01-14,785,3
2012-01-21,784,2
2012-01-28,790,3
2012-02-04,760,3
2012-02-11,753,3
2012-02-18,712,5
2012-02-25,816,4
2012-03-03,790,5
2012-03-10,778,5
2012-03-17,703,5
2012-03-24,770,5
2012-03-31,784,2
2012-04-07,713,4
2012-04-14,656,5
2012-04-21,587,5
2012-04-28,572,3
2012-05-05,586,4
2012-05-12,615,2
2012-05-19,602,3
2012-05-26,1186,3
2012-06-02,726,3
2012-06-09,679,3
2012-06-16,660,4
2012-06-23,599,5
2012-06-30,642,2
2012-07-07,654,5
2012-07-14,637,3
2012-07-21,642,2
2012-07-28,664,2
2012-08-04,670,5
2012-08-11,707,2
2012-08-18,744,2
2012-08-25,695,4
2012-09-01,717,1
2012-09-08,754,3
2012-09-15,782,2
2012-09-22,751,3
2012-09-29,702,5
2012-10-06,747,3
2012-10-13,713,4
2012-10-20,670,5
2012-10-27,683,3
2012-11-03,707,3
2012-11-10,730,4
2012-11-17,767,1
2012-11-24,765,3
2012-12-01,767,4
2012-12-08,711,4
2012-12-15,703,4
2012-12-22,700,3
2012-12-29,685,4
2013-01-05,712,2
2013-01-12,767,4
2013-01-19,800,3
2013-01-26,825,1
2013-02-02,801,3
2013-02-09,795,2
2013-02-16,768,4
2013-02-23,786,4
2013-03-02,812,7
2013-03-09,773,4
2013-03-16,809,4
2013-03-23,785,3
2013-03-30,671,5
2013-04-06,666,3
2013-04-13,671,3
2013-04-20,671,3
2013-04-27,610,5
2013-05-04,618,3
2013-05-11,593,4
2013-05-18,652,2
2013-05-25,644,3
2013-06-01,622,6
2013-06-08,598,3
2013-06-15,623,3
2013-06-22,594,4
2013-06-29,669,5
2013-07-06,667,4
2013-07-13,713,3
2013-07-20,772,3
2013-07-27,769,3
2013-08-03,751,3
2013-08-10,761,5
2013-08-17,780,3
2013-08-24,765,3
2013-08-31,727,6
2013-09-07,751,3
2013-09-14,714,5
2013-09-21,670,6
2013-09-28,726,2
2013-10-05,686,4
2013-10-12,703,5
2013-10-19,659,3
2013-10-26,695,6
2013-11-02,700,4
2013-11-09,669,7
2013-11-16,639,8
2013-11-23,628,6
2013-11-30,652,5
2013-12-07,660,4
2013-12-14,692,6
2013-12-21,702,5
2013-12-28,712,3
2014-01-04,755,3
2014-01-11,777,6
2014-01-18,809,4
2014-01-25,771,5
2014-02-01,701,4
2014-02-08,814,2
2014-02-15,826,2
2014-02-22,823,3
2014-03-01,880,4
2014-03-08,829,2
2014-03-15,887,3
2014-03-22,848,5
2014-03-29,835,3
2014-04-05,851,3
2014-04-12,860,1
2014-04-19,873,3
2014-04-26,822,2
2014-05-03,823,2
2014-05-10,822,4
2014-05-17,771,4
2014-05-24,757,4
2014-05-31,684,4
2014-06-07,685,5
2014-06-14,759,5
2014-06-21,790,3
2014-06-28,703,4
2014-07-05,658,4
2014-07-12,689,5
2014-07-19,676,5
2014-07-26,683,6
2014-08-02,684,2
2014-08-09,652,6
2014-08-16,665,3
2014-08-23,651,2
2014-08-30,668,3
2014-09-06,599,4
2014-09-13,608,4
2014-09-20,608,3
2014-09-27,618,2
2014-10-04,614,3
2014-10-11,642,2
2014-10-18,638,4
2014-10-25,700,3
2014-11-01,668,5
2014-11-08,679,5
2014-11-15,657,2
2014-11-22,661,3
2014-11-29,685,5
2014-12-06,572,5
2014-12-13,569,5
2014-12-20,573,3
2014-12-27,618,5
2015-01-03,619,3
2015-01-10,680,5
2015-01-17,705,2
2015-01-24,704,4
2015-01-31,679,4
2015-02-07,670,4
2015-02-14,686,2
2015-02-21,678,4
2015-02-28,707,3
2015-03-07,690,4
2015-03-14,663,4
2015-03-21,662,3
2015-03-28,687,2
2015-04-04,713,3
2015-04-11,698,3
2015-04-18,674,2
2015-04-25,687,2
2015-05-02,639,5
2015-05-09,610,3
2015-05-16,643,3
2015-05-23,660,2
2015-05-30,659,3
2015-06-06,618,6
2015-06-13,653,5
2015-06-20,686,1
2015-06-27,685,2
2015-07-04,699,1
2015-07-11,679,3
2015-07-18,645,3
2015-07-25,690,1
2015-08-01,723,2
2015-08-08,727,2
2015-08-15,753,2
2015-08-22,714,5
2015-08-29,737,4
2015-09-05,732,3
2015-09-12,767,2
2015-09-19,767,3
2015-09-26,777,1
2015-10-03,782,2
2015-10-10,735,4
2015-10-17,728,3
2015-10-24,745,2
2015-10-31,784,2
2015-11-07,761,4
2015-11-14,751,3
2015-11-21,732,3
2015-11-28,733,2
2015-12-05,661,7
2015-12-12,725,4
2015-12-19,707,3
2015-12-26,671,5
2016-01-02,715,3
2016-01-09,682,5
2016-01-16,767,5
2016-01-23,776,4
2016-01-30,792,2
2016-02-06,799,2
2016-02-13,782,3
2016-02-20,743,3
2016-02-27,723,3
2016-03-05,795,4
2016-03-12,775,3
2016-03-19,766,3
2016-03-26,727,3
2016-04-02,686,5
